ref_no|name|pointx_class|feature_easting|feature_northing|pos_accuracy|uprn|topo_toid|topo_toid_version|itn_easting|itn_northing|itn_toid|itn_toid_version|distance|address_detail|street_name|locality|geographic_county|postcode|verified_address|admin_boundary|telephone_number|url|brand|qualifier_type|qualifier_data|provenance|supply_date
91434274|Nairn Christian Fellowship|06340459|288281|856449|1|130136281|0001000038885172|4|288277.1|856436.6|4000000003522573|8|12.9|1|Leopold Street|Nairn|Highland|IV12 4BE|Y|Highland|01667456492|||Religion|Other (Christian)|118 Information|2015-12-01
68802367|St Clare's Church|06340459|268530.6|665988.3|1|906700407226|1000002038474643|1|268537.2|665999.9|4000000005160581|6|13.3|18|Drumlanrig Avenue|Glasgow|Strathclyde|G34 0HP|Y|Glasgow City|01417713740|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68799177|Alexandria Baptist Church|06340459|239344.7|679808.4|1|129021371|0001000040019057|3|239343.9|679844.2|4000000005097464|5|35.8||Bridge Street|Alexandria|Strathclyde|G83 0TA|Y|West Dunbartonshire|01389757471|||Religion|Baptist (Christian)|118 Information|2015-12-01
68801238|New St Andrew's Parish Church|06340459|273256|665329|1|118173306|0001000040974055|4|273245|665308|4000000005173504|6|23.7|Church Street||Coatbridge|Strathclyde|ML5 3DP|N|North Lanarkshire|01236431385|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68798113|Our Lady of Good Counsel R C|06340459|261011|665504|1|906700161589|0001000040472490|18|261042.1|665502.7|4000000005381311|2|31.1|6|Broompark Circus|Glasgow|Strathclyde|G31 2JF|Y|Glasgow City|01415541558|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68801918|St Leonards Parish Church|06340459|350049|716372|1|320174881|0001000039636489|3|350070.1|716388|4000000004495535|8|26.5|Church Office|Donaldson Gardens|St. Andrews|Fife|KY16 9DN|N|Fife|01334478702|www.stleonardskirk.co.uk||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68807790|Culduthel Christian Centre|06340459|266362|841984|1|130130182|1000000293720270|4|266311.9|841959.1|4000000003551840|1|55.9||Culduthel Avenue|Inverness|Highland|IV2 6AS|Y|Highland|01463222795|www.culduthelchristiancentre.org||Religion|Evangelical (Christian)|118 Information|2015-12-01
96554646|Struthers Memorial Church|06340459|227518.8|676626.1|1|119001032|0001000039856234|13|227528.4|676630|4000000005093193|6|10.3|33|West Stewart Street|Greenock|Strathclyde|PA15 1SH|Y|Inverclyde|01475729668|www.struthers-church.org||Religion|Other (Christian)|118 Information|2015-12-01
95737439|Holy Trinity Scottish Episcopal Church|06340459|321451.2|863019.7|1|133043230|0001000038931189|4|321469|863010|4000000003774644|8|20.3||Trinity Place|Elgin|Grampian|IV30 1UL|Y|Moray|01343547505|||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
95737784|Our Lady of Lourdes Church|06340459|298563.8|665667.1|1|200004138721|0001000036257454|5|298506.2|665659|4000000005199175|5|58.1||Bathgate Road|Blackburn, Bathgate|Lothian|EH47 7LF|Y|West Lothian|01506652957|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
96557469|Kingdom Hall|06340459|311675|687806|1|320188282|0001000036384418|3|311685|687786.6|4000000006271834|7|21.8|Abel Place||Dunfermline|Fife|KY11 4AA|N|Fife|01383625801|www.watchtower.org|Jehovah's Witnesses|Religion|Jehovah's Witnesses (Christian)|118 Information|2015-12-01
103307350|Barlanark Greyfriars Church|06340459|266676.2|664896.2|1|906700334936|0001000040583467|4|266684.1|664859.1|4000000005160168|9|38|365|Hallhill Road|Glasgow|Strathclyde|G33 4RY|Y|Glasgow City|01417716477|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68812218|St Andrew's R C Church|06340459|224106|675811|1|119000473|0001000039830138|2|224057.8|675824.9|4000000005091554|5|50.2|Auchmead Road||Greenock|Strathclyde|PA16 0JU|N|Inverclyde|01475631750|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68805636|Calder United Free Church|06340459|235420|658669|1|123033444|0001000039985672|6|235426.5|658685.8|4000000005086221|6|18|Calder Church Manse|Church Street|Lochwinnoch|Strathclyde|PA12 4AE|Y|Renfrewshire|01505842405|||Religion|Other (Christian)|118 Information|2015-12-01
68806182|Sauchie & Coalsnaughton Parish Church|06340459|289722|694519|1|35016127|0001000036176118|3|289746.3|694500.4|4000000005196991|6|30.6|Main Street|Sauchie|Alloa|Central|FK10 3JX|N|Clackmannanshire|01259721465|||Religion|Not Identified (Christian)|118 Information|2015-12-01
68797674|St Patrick's R C Church|06340459|246670|672732|1|129037871|0001000040128735|2|246625.3|672722.1|4000000005141990|8|45.8|252|Dumbarton Road|Old Kilpatrick, Glasgow|Strathclyde|G60 5LJ|Y|West Dunbartonshire|01389873044|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68801050|Midstocket Parish Church of Scotland|06340459|391935|806572|1|9051032940|0001000039136019|3|391907.6|806570|4000000003794525|6|27.4|St. Ninian's Church|Harcourt Road|Aberdeen|Grampian|AB15 5NZ|Y|Aberdeen City|01224319519|www.midstocketchurch.org.uk||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
68799445|All Saints' Episcopal Church|06340459|342492|865564|1|133001588|0001000038971174|3|342499.6|865548.8|4000000003780309|6|17|14|Cluny Square|Buckie|Grampian|AB56 1HA|N|Moray|01542832312|||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
95735676|St Mary's Episcopal Church|06340459|338323|754370|1|117100189|0001000039530403|7|338328.7|754340.7|4000000004493057|7|29.9|West Hillbank||Kirriemuir|Tayside|DD8 4HX|N|Angus|01575575515|||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
95734838|All Souls' Scottish Episcopal Church|06340459|334603|730376|1|124054469|0001000039475792|8|334612.2|730413.4|4000000004482202|9|38.5|Main Street|Invergowrie|Dundee|Tayside|DD2 5BA|N|Perth and Kinross|01382562525|www.allsoulsinvergowrie.org||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
68805494|Kenmuir Mount Vernon Church|06340459|265523|662647|1|906700187034|0001000040563877|3|265532.9|662611.6|4000000005156941|6|36.8|2405|London Road|Glasgow|Strathclyde|G32 8RW|N|Glasgow City|01417788556|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68805597|Macduff Parish Church|06340459|370141|864359|1|151086073|0001000039030769|5|370131.7|864376.7|4000000003790751|7|20||Church Street|Macduff|Grampian|AB44 1UN|Y|Aberdeenshire|01261832316|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68805683|Rosyth Baptist Church|06340459|311364|684115|1|320188286|0001000036379935|2|311394.4|684130.2|4000000006245130|7|34|Queensferry Road|Rosyth|Dunfermline|Fife|KY11 2JJ|N|Fife|01383413342|www.rosythbaptistchurch.co.uk||Religion|Baptist (Christian)|118 Information|2015-12-01
68805970|Cairns Church|06340459|255611|674787|1|132004406|0001000040331532|2|255590.4|674758.1|4000000005168017|6|35.5|2 Cairns Drive|Milngavie|Glasgow|Strathclyde|G62 8AJ|N|East Dunbartonshire|01419564868|www.cairnschurch.org.uk||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68812549|St Andrew Scottish Episcopal Church|06340459|232541|639925|1|126062367|0001000039910302|4|232528.6|639895.9|4000000005079087|5|31.7|Milgarholm Avenue||Irvine|Strathclyde|KA12 0EL|N|North Ayrshire|01294278341|www.standrews-stpeters.org.uk||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
68806882|Linwood Parish Church|06340459|243240|664544|1|123030005|0001000040092416|2|243257|664511|4000000005090335|6|37.1|Blackwood Avenue|Linwood|Paisley|Strathclyde|PA3 3JX|N|Renfrewshire|01505328802|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68803388|Craigsbank Church of Scotland|06340459|319074|673034|1|906067095|0001000036460979|4|319053|673032|4000000006243249|5|21.1|19|Craigs Bank|Edinburgh|Lothian|EH12 8HD|Y|City of Edinburgh|01313346365|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
68811871|St James' R C Church|06340459|252456|662457|1|906700245039|0001000040227855|3|252449.2|662431.5|4000000005137098|5|26.3|20|Beltrees Road|Glasgow|Strathclyde|G53 5TE|Y|Glasgow City|01418824927|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68803554|Ayr Baptist Church|06340459|233479|621854|1|141054474|0001000039922626|4|233503.4|621856.9|4000000005069089|6|24.5|51|Fort Street|Ayr|Strathclyde|KA7 1HU|N|South Ayrshire|01292282583|||Religion|Baptist (Christian)|118 Information|2015-12-01
68798109|Our Lady of Good Aid Cathedral|06340459|275503|657127|1|118174823|0001000041005070|8|275530|657097.6|4000000005129070|9|39.9|Cathedral House 31|Coursington Road|Motherwell|Strathclyde|ML1 1PP|Y|North Lanarkshire|01698263045|www.motherwell-cathedral.org.uk||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68797700|Our Lady of Lourdes R C Church|06340459|262405|653595|1|484144659|0001000040488823|2|262370.5|653572.8|4000000005111021|5|41|30|Canberra Drive|East Kilbride, Glasgow|Strathclyde|G75 8DG|Y|South Lanarkshire|01355224511|www.ourladyoflourdeschurch.org.uk||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68801929|Stamperland Parish Church|06340459|257627|658069.7|1|131033620|0001000040378323|4|257618.1|658054.8|4000000005114025|7|17.3||Stamperland Gardens|Clarkston, Glasgow|Strathclyde|G76 8LJ|Y|East Renfrewshire|01416374999|||Religion|Not Identified (Christian)|118 Information|2015-12-01
68810236|Holy Trinity Melrose|06340459|353999|634229|1|116011200|0001000036784144|6|354003.4|634202.6|4000000006373284|1|26.8|20|High Cross Avenue|Melrose|Scottish Borders|TD6 9SU|Y|Scottish Borders|01896822626|www.holytrinitymelrose.org.uk||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
96557049|St Ninian's Catholic Church|06340459|269595.6|655431.2|1|484027036|0001000040886560|3|269561.7|655469.1|4000000005373674|2|50.9|34|St. Ninians Road|Hamilton|Strathclyde|ML3 9TS|Y|South Lanarkshire|01698823638|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68811599|Corpus Christ R C Church|06340459|253066|668475|1|906700346499|0001000040262215|4|253038.6|668470.7|4000000005144205|5|27.8||Lincoln Avenue|Glasgow|Strathclyde|G13 3RG|Y|Glasgow City|01419543777|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68801637|St John's Methodist Church|06340459|364523|741076|1|117082057|0001000039696007|4|364518.8|741083.1|4000000004499957|5|8.3|15|Ponderlaw Street|Arbroath|Tayside|DD11 1EU|Y|Angus|01674672373|||Religion|Methodism (Christian)|118 Information|2015-12-01
68798341|St Mary's Church|06340459|260702|664539|1|906700127986|0001000040444058|3|260666.5|664555.5|4000000005155542|7|39.2|89-99|Abercromby Street|Glasgow|Strathclyde|G40 2DQ|Y|Glasgow City|01415540872|www.saintmarycalton.org.uk||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68812416|Renfrew Christian Fellowship|06340459|250901|667613|1|123081587|0001000040194793|5|250862.1|667578.8|4000000005144037|7|51.8|41|High Street|Renfrew|Strathclyde|PA4 8QL|Y|Renfrewshire|01418861755|||Religion|Other (Christian)|118 Information|2015-12-01
68805384|Anware Madina Mosque|06340459|306406|668655|1|200004112210|0001000036326562|4|306413|668630|4000000006235124|6|26||Craigshill Road|Livingston|Lothian|EH54 5DT|Y|West Lothian|01506431165|||Religion|Islamic|118 Information|2015-12-01
95711184|St Columba's Scottish Episcopal Church|06340459|181604|696533|1|125043854|0001000039770166|7|181624.2|696567.2|4000000004878386|3|39.7|Old Poltalloch||Kilmartin, Lochgilphead|Strathclyde|PA31 8RQ|Y|Argyll and Bute|01546602315|||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
95708576|Roman Road Gospel Hall|06340459|275421|657351|1|118060175|0001000041004859|3|275412.5|657337.1|4000000005127009|8|16.3|14|Roman Road|Motherwell|Strathclyde|ML1 1JS|N|North Lanarkshire|01698252559|||Religion|Other (Christian)|118 Information|2015-12-01
95745255|St Andrew's Episcopal Church|06340459|357641|816046|1|151087322|0001000039001141|5|357619|816027.6|4000000003777190|7|28.7|St Andrew's Episcopal Church||Alford|Grampian|AB33 8PX|N|Aberdeenshire|01975564006|||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
103301662|St Leonard's Church|06340459|233848|620506|1|141054617|0001000039920127|4|233865.7|620519.2|4000000005068879|6|22.1|St Leonards Road||Ayr|Strathclyde|KA7 2PT|N|South Ayrshire|01292611117|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
125762411|Brighton's Church|06340459|292844|677829|1|136071312|0001000036196984|2|292837.8|677860.8|4000000005185053|6|32.4|Main Street|Brightons|Falkirk|Central|FK2 0JT|N|Falkirk|01324713855|www.brightonschurch.org.uk||Religion|Not Identified (Christian)|118 Information|2015-12-01
103282395|R C C G Jesus House Aberdeen|06340459|393290|805719.3|1|9051061519|0001000039172762|3|393305.1|805712.6|4000000003784689|7|16.6|Jesus House 20|Holburn Street|Aberdeen|Grampian|AB10 6BT|Y|Aberdeen City|01224588884|www.jesushouseaberdeen.org||Religion|Other (Christian)|118 Information|2015-12-01
68805666|Larbert Pentecostal Church|06340459|285600.6|683171.7|1|136004143|0001000036111331|2|285636.2|683191|4000000005187147|5|40.5||Broomage Avenue|Larbert|Central|FK5 4NT|Y|Falkirk|01324885934|www.aoglarbert.org||Religion|Other (Christian)|118 Information|2015-12-01
68800673|St John's Epispocal Church|06340459|242469.4|662859.8|1|123020389|0001000040070269|5|242486.6|662871.6|4000000005321502|5|20.8||Floors Street|Johnstone|Strathclyde|PA5 8QS|Y|Renfrewshire|01505320623|||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
68804220|Church of the Nazarene|06340459|270055|675665|1|132053383|0001000040919008|4|270008|675843|4000000005179519|7|184.1||Main Street|Kilsyth, Glasgow|Strathclyde|G65 9QE|Y|East Dunbartonshire|01236822326|||Religion|Evangelical (Christian)|118 Information|2015-12-01
68802614|St Pius Ix Catholic Church|06340459|326389.9|693204.7|1|320016320|0001000036595990|3|326387|693172|4000000006276827|8|32.8|St. Pius Manse|Brodick Road|Kirkcaldy|Fife|KY2 6EY|Y|Fife|01592261901|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
68801586|St Machar's Episcopal Church|06340459|389785.1|809777.9|1|9051013758|0001000039110512|4|389742.4|809762|4000000003795313|5|45.5|St. Machar's Church 40|Oldmeldrum Road|Bucksburn, Aberdeen|Grampian|AB21 9DU|Y|Aberdeen City|01224485975|||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
68800726|St Joseph's R C Church|06340459|219504|669821|1|119000802|0001000039796604|6|219502.5|669812.4|4000000005088378|8|8.7|Burlington Villa|Forbes Place|Wemyss Bay|Strathclyde|PA18 6AU|Y|Inverclyde|01475520272|||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
95747573|St Joseph's Catholic Church|06340459|339222|730172|1|9059075632|0001000039536380|4|339233.1|730175.3|4000000004485582|7|11.5||Wilkies Lane|Dundee|Tayside|DD1 5HR|Y|Dundee City|01382229099|www.stj1.co.uk||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
109102935|River Church|06340459|227443|676468|1|119000869|0001000039857663|3|227428.4|676455.2|4000000005093361|5|19.4|2|Watt Street|Greenock|Strathclyde|PA16 8JN|N|Inverclyde|01475649464|||Religion|Other (Christian)|118 Information|2015-12-01
125611543|Kirkmuirhill Parish Church|06340459|279958|642914|1|484139628|0001000040823014|4|279951.8|642974.2|4000000005119531|12|60.5|Lanark Road|Kirkmuirhill|Lanark|Strathclyde|ML11 9RB|N|South Lanarkshire|01555892409|www.kirkmuirhillchurch.co.uk||Religion|Not Identified (Christian)|118 Information|2015-12-01
125866908|Holy Trinity Church|06340459|350918|716665|1|320174760|0001000039634864|4|350925.2|716619.2|4000000004495108|7|46.3|South Street||St. Andrews|Fife|KY16 9UH|N|Fife|01334478317|www.holyt.co.uk||Religion|Not Identified (Christian)|118 Information|2015-12-01
125840264|Dundee Congregational Church|06340459|340018|730410|1|9059081090|0001000039547706|5|340049.2|730427.2|4000000004486251|5|35.6|Constitution Road||Dundee|Tayside|DD1 1LL|N|Dundee City|01382227575|||Religion|Other (Christian)|118 Information|2015-12-01
108281772|St Columbkille's Catholic Church|06340459|261408|661616|1|484146445|0001000040467865|3|261439.3|661618.8|4000000005151881|7|31.4|2 Kirkwood Street|Rutherglen|Glasgow|Strathclyde|G73 2SL|N|South Lanarkshire|01416476034|www.stcolumbkille.org.uk||Religion|Roman Catholic (Christian)|118 Information|2015-12-01
96551882|Dalmuir Barclay Church|06340459|247939.2|671531.9|1|129041718|0001000040144446|4|247918.4|671517|4000000005381776|2|25.6|21|Durban Avenue|Clydebank|Strathclyde|G81 4JH|Y|West Dunbartonshire|01419413988|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
95731032|St Columba's by the Castle|06340459|325447.7|673453|1|906135680|0001000036564816|5|325438.8|673473.1|4000000006262440|8|22|14|Johnston Terrace|Edinburgh|Lothian|EH1 2PW|Y|City of Edinburgh|01316222277|www.stcolumbasbythecastle.org.uk||Religion|Scottish Episcopal (Christian)|118 Information|2015-12-01
96523691|Norwegian Seamans Church|06340459|394621.1|806189.6|1||0001000039194504|4|394622.7|806178.5|4000000003776379|7|11.3|41|Regent Quay|Aberdeen|Grampian|AB11 5BE|Y|Aberdeen City|01224211933|||Religion|Other (Christian)|118 Information|2015-12-01
104058636|Union Hall Uddingston|06340459|269786|660364|1|484039207|0001000040892207|2|269802.7|660360.7|4000000005170818|5|17.1|1 Crofthead Street|Uddingston|Glasgow|Strathclyde|G71 7LA|N|South Lanarkshire|07543669604|www.unionhalluddingston.org||Religion|Not Identified (Christian)|118 Information|2015-12-01
125873410|St Colman's Church|06340459|452040|1179793|1|30100004109|0001000038652043|4|452051.7|1179808.1|4000000003220997|6|19.1|Burroavoe|Yell|Shetland|Shetland|ZE1 0XX|N|Shetland Islands|01595693862|www.stmagnus.org.uk||Religion|Not Identified (Christian)|118 Information|2015-12-01
125752313|Rehope Next Generation Bible Church|06340459|255888|666770|1|906700325981|0001000040319862|2|255904.3|666769.7|4000000005146984|5|16.3|37|Stewartville Street|Glasgow|Strathclyde|G11 5PL|N|Glasgow City|01413575056|||Religion|Other (Christian)|118 Information|2015-12-01
103305789|Melville South Church|06340459|371277|757500|1||0001000039716301|6|371251.5|757518.6|4000000004573423|2|31.5|Castle Street||Montrose|Tayside|DD10 8AX|N|Angus|01674675845|||Religion|Church of Scotland (Christian)|118 Information|2015-12-01
